seed,severity,layout,signal,regime,return_auc,final_window_return,hacking_rate,rm_mae_auc,rm_mae_final,epi_reward_spearman
60000,3,decorrelated,count,frozen,0.5030663917213701,0.5369789872197621,0.225,0.2195102649000067,0.2195102649000067,0.04195804195804196
60000,3,decorrelated,epistemic,online,0.5193517010330477,0.5148208694827718,0.175,0.19605126011921867,0.1863060670841655,0.04195804195804196
60000,3,decorrelated,aleatoric,online,0.518777970383717,0.4895724230639045,0.14375,0.2037857569276334,0.19384566443373005,0.04195804195804196
60000,3,decorrelated,total,online,0.5124030220850279,0.48655913763437975,0.1875,0.20601382680967467,0.1864120661805785,0.04195804195804196
60000,3,decorrelated,point,online,0.4993898813367454,0.5005212826439227,0.2375,0.20807748619705854,0.18958535205402216,0.04195804195804196
60000,3,decorrelated,shuffled,online,0.48838463712033897,0.5264394729376917,0.25625,0.20652089045153202,0.18873649194965292,0.04195804195804196
60000,3,decorrelated,uniform,online,0.5415529778216144,0.5593868734176831,0.15,0.19228998363252586,0.18256680779080928,0.04195804195804196
60000,3,decorrelated,count,online,0.5182422967473155,0.5378431352865631,0.21875,0.19596265141287325,0.18461697947276712,0.04195804195804196
60000,3,anti,epistemic,frozen,0.49214873804194265,0.5190137305358038,0.0,0.17018083685758437,0.17018083685758437,-1.0
60000,3,anti,aleatoric,frozen,0.5291060700545958,0.5511188016118398,0.0,0.17018083685758437,0.17018083685758437,-1.0
60000,3,anti,total,frozen,0.5127521690695244,0.5134297837815803,0.0,0.17018083685758437,0.17018083685758437,-1.0
60000,3,anti,point,frozen,0.5628796776103826,0.5747872284127025,0.0,0.17018083685758437,0.17018083685758437,-1.0
60000,3,anti,shuffled,frozen,0.554374835755814,0.5273685480030302,0.0,0.17018083685758437,0.17018083685758437,-1.0
60000,3,anti,uniform,frozen,0.5887753977887988,0.5693295615675096,0.0,0.17018083685758437,0.17018083685758437,-1.0
